budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
90000000,100018837,156348,0.521052632,16719.61766,221,11000,1103,113,2.388288288,2008,USA,PG-13,"(4, 6]"
88000000,78747585,89770,0.739766082,39000,949.3756281,22000,12000,106,2.388288288,2015,USA,PG-13,"(4, 6]"
100000000,78616689,238747,0.13051556,11000,14000,3000,1563,146,2.388288288,2001,USA,PG-13,"(6, 8]"
90000000,75817994,32049,0.681564246,988,50,691,1010,88,2.388288288,2003,USA,PG,"(4, 6]"
90000000,100853835,200556,0.260229133,15000,949.3756281,11000,1135,150,2,1997,USA,PG,"(6, 8]"
80000000,72515360,86152,0.552311436,16719.61766,521,591,498,128,1,2005,UK,PG-13,"(6, 8]"
90000000,68558662,86627,0.897058824,28000,87,8000,1874,106,2.388288288,2013,USA,PG,"(4, 6]"
95000000,65653758,102747,0.496835443,16719.61766,101,18000,14000,117,1,2003,USA,PG-13,"(4, 6]"
68000000,61355436,52136,0.347826087,16719.61766,176,192,201,116,2.388288288,1997,USA,PG-13,"(6, 8]"
92000000,26871,121259,0.393351801,16719.61766,12000,11000,884,114,2,2001,Other,R,"(6, 8]"
90000000,60874615,60467,0.190727081,16719.61766,949.3756281,3000,1214,114,2.388288288,2000,USA,PG,"(4, 6]"
90000000,143618384,165333,1.290322581,19000,107,11000,910,96,2.388288288,2011,USA,G,"(6, 8]"
86000000,42877165,45602,0.578947368,979,79,11000,13000,111,2.388288288,1997,USA,R,"(6, 8]"
100000000,35168677,49311,0.489208633,16719.61766,949.3756281,14000,725,138,1,2002,UK,PG-13,"(6, 8]"
20000000,37567440,113065,0.492581602,16719.61766,468,919,874,129,2.388288288,1982,USA,R,"(6, 8]"
88000000,61644321,148238,0.379962193,16719.61766,2000,680,1192,144,2.388288288,2005,USA,PG-13,"(6, 8]"
90000000,190562,2508,1.958333333,788,96,887,1440,110,2.388288288,2010,UK,PG,"(4, 6]"
87000000,120147445,57661,0.384615385,16719.61766,378,12000,1546,140,2.388288288,2003,USA,PG-13,"(6, 8]"
92000000,241688385,144053,0.288607595,16719.61766,101,22000,1794,113,2.388288288,1996,USA,PG-13,"(6, 8]"
90000000,233630478,394317,0.210275928,23000,949.3756281,15000,682,143,1,2000,USA,PG-13,"(6, 8]"
75000000,176049130,348232,0.296526055,16719.61766,521,13000,934,108,1,2004,USA,PG-13,"(6, 8]"
75000000,20315324,88542,0.897637795,19000,545,14000,13000,110,8,2011,Other,PG-13,"(4, 6]"
85000000,127706877,142496,0.556390977,16719.61766,36,283,260,107,2,2007,USA,PG,"(6, 8]"
85000000,126149655,166693,1.079710145,19000,79,18000,16820,115,1,2012,USA,R,"(6, 8]"
85000000,66941559,26413,1.090909091,372,36,2000,1234,100,1,2000,USA,G,"(4, 6]"
75000000,78009155,110073,1.216494845,16719.61766,420,2000,1441,104,5,2011,USA,PG-13,"(6, 8]"
85000000,63224849,182757,0.32505176,19000,278,14000,3213,138,3,2006,USA,PG-13,"(6, 8]"
85000000,112703470,69860,0.873831776,16719.61766,278,11000,2963,120,2,2009,USA,R,"(6, 8]"
85000000,117144465,256928,0.826388889,16719.61766,949.3756281,14000,24000,122,3,2007,USA,PG-13,"(6, 8]"
85000000,84303558,65270,1.07,863,28,4000,1274,83,1,2006,USA,PG,"(6, 8]"
85000000,150832203,341058,0.643758766,49000,168,14000,6000,139,2,2014,USA,PG-13,"(6, 8]"
68000000,51396781,188887,0.282477341,16719.61766,218,5000,64,131,1,2001,USA,R,"(6, 8]"
85000000,47592825,82731,0.592156863,16719.61766,532,12000,3557,104,1,2003,USA,PG-13,"(6, 8]"
85000000,57010853,119286,0.417883212,16719.61766,252,879,901,145,1,2005,USA,PG-13,"(6, 8]"
100000000,46440491,35446,2.435897436,16719.61766,6,1000,1140,97,1,2011,UK,PG,"(6, 8]"
90000000,44606335,169023,0.13940256,10000,102,12000,11551,178,2.388288288,1998,USA,PG-13,"(6, 8]"
85000000,40048332,61417,0.398230088,941,99,672,346,108,1,2002,USA,R,"(4, 6]"
85000000,64933670,70838,1.836538462,18000,763,8000,1695,106,1,2012,USA,PG,"(4, 6]"
60000000,31494270,273921,0.752873563,36000,1000,10000,1719,112,2.388288288,2010,USA,PG-13,"(6, 8]"
60000000,31111260,77029,0.319742489,16719.61766,36,894,451,135,2.388288288,2003,USA,PG-13,"(4, 6]"
65000000,123307945,39391,0.549707602,374,88,611,1163,109,1,2000,USA,PG-13,"(4, 6]"
84000000,153288182,71424,0.26487524,16719.61766,67,4000,2271,86,3,2002,USA,PG,"(4, 6]"
35000000,13401683,203458,0.734693878,46000,38,409,127,95,2.388288288,2012,UK,R,"(6, 8]"
70000000,137340146,246492,0.252554745,7000,153,11000,1233,107,1,2006,USA,PG-13,"(6, 8]"
85000000,75754670,208422,1.00877193,3000,949.3756281,3000,329,120,2.388288288,2008,USA,PG-13,"(6, 8]"
65000000,33048353,301279,0.640067912,12000,21000,21000,15495,162,2.388288288,2007,USA,R,"(6, 8]"
82000000,34543701,100001,0.588235294,16719.61766,55,3000,1931,123,1,2000,USA,PG-13,"(4, 6]"
80000000,102981571,270226,0.57219973,57000,13000,26000,18000,113,9,2010,USA,R,"(6, 8]"
80000000,180965237,300542,0.407407407,16719.61766,949.3756281,10000,1898,110,2.388288288,1996,USA,PG-13,"(6, 8]"
80000000,254455986,375879,0.952736318,56000,480,14000,1131,102,2.388288288,2011,USA,R,"(6, 8]"
80000000,155019340,127345,0.664,16719.61766,12,13000,7925,83,1,2006,USA,PG,"(6, 8]"
75000000,140459099,135601,0.253549696,16719.61766,75,11000,7000,120,2.388288288,1998,USA,PG-13,"(6, 8]"
84000000,53215979,125036,1.141463415,22000,23,13000,12110,116,7,2013,USA,PG-13,"(6, 8]"
82000000,158115031,130070,0.424050633,16719.61766,88,11000,858,113,11,2005,USA,PG-13,"(6, 8]"
80000000,133668525,107817,0.545098039,14000,221,12000,22000,101,4,2013,USA,PG-13,"(4, 6]"
80000000,130313314,168172,0.697368421,16719.61766,88,13000,23000,110,1,2008,USA,PG-13,"(6, 8]"
80000000,120136047,48500,1.137096774,16719.61766,91,4000,3982,88,2,2008,Other,PG-13,"(4, 6]"
75000000,128200012,103022,0.605947955,16719.61766,77,1000,519,91,1,2005,USA,PG,"(6, 8]"
80000000,112225777,283967,0.289719626,11000,610,12000,1805,138,2.388288288,1997,USA,R,"(6, 8]"
80000000,104054514,200359,0.223984143,16719.61766,949.3756281,15000,1818,117,2.388288288,2002,USA,R,"(6, 8]"
80000000,103028109,172878,1.004926108,19000,221,11000,3503,117,1,2011,USA,PG-13,"(6, 8]"
80000000,101111837,150764,0.676100629,16719.61766,154,3000,1897,118,3,2008,USA,PG-13,"(6, 8]"
80000000,92969824,63625,0.828125,16719.61766,10,49000,729,90,1,1997,USA,PG,"(4, 6]"
80000000,90443603,112167,0.37398374,16719.61766,30,13000,1333,88,1,1996,USA,PG,"(6, 8]"
65000000,82226474,65499,0.346698113,16719.61766,189,1000,215,93,2.388288288,2006,USA,PG,"(4, 6]"
80000000,79363785,139423,0.395415473,16719.61766,301,18000,4071,104,2.388288288,2008,USA,PG-13,"(4, 6]"
68000000,85707116,303185,0.579172611,82000,452,11000,8697,134,4,2014,USA,R,"(6, 8]"
70000000,74329966,60910,0.591463415,16719.61766,425,11000,1040,98,2,1998,USA,PG-13,"(4, 6]"
80000000,100169068,16385,1.43,16719.61766,40,3000,1017,80,2.388288288,2010,USA,PG,"(4, 6]"
80000000,73215310,44143,0.490740741,4000,21,13000,998,83,2.388288288,2002,USA,G,"(6, 8]"
80000000,80360866,44662,1.401574803,16719.61766,153,3000,1269,102,1,2011,USA,PG,"(4, 6]"
80000000,169692572,56501,1.567010309,16000,266,12000,11859,89,2.388288288,2015,USA,PG,"(6, 8]"
80000000,60507228,27543,0.693548387,607,11,340,305,74,2.388288288,1999,USA,G,"(6, 8]"
80000000,56684819,103787,0.201626016,3000,25,891,741,96,2.388288288,2002,USA,PG-13,"(4, 6]"
90000000,50628009,22955,0.397727273,16719.61766,31,9000,868,114,2.388288288,1998,USA,PG,"(4, 6]"
80000000,69772969,155532,0.305709024,16719.61766,57,20000,3820,99,4,2001,USA,R,"(6, 8]"
85000000,55350897,83560,0.195476575,32000,25,49000,577,113,1,1998,USA,PG-13,"(6, 8]"
80000000,39442871,80639,0.367088608,16719.61766,65,11000,11658,90,2.388288288,2000,USA,PG-13,"(4, 6]"
88000000,37899638,98472,0.473577236,16719.61766,949.3756281,13000,13871,118,2,2005,USA,PG-13,"(4, 6]"
80000000,34566746,45231,0.514285714,16719.61766,79,981,457,145,1,2000,USA,PG-13,"(6, 8]"
80000000,32885565,53132,0.603960396,16719.61766,357,13000,10366,114,2.388288288,1996,USA,PG-13,"(4, 6]"
44000000,21471685,65464,0.133027523,16719.61766,64,743,158,119,2.388288288,2000,USA,PG-13,"(0, 4]"
80000000,20950820,24183,0.63125,665,287,3000,1434,91,4,2003,Other,PG,"(4, 6]"
80000000,19673424,37446,0.88362069,16719.61766,252,529,78,118,4,2009,USA,PG-13,"(4, 6]"
80000000,19480739,53057,0.269146608,16719.61766,503,23000,18982,116,2.388288288,2003,USA,PG-13,"(4, 6]"
80000000,17593391,56403,0.210106383,16719.61766,949.3756281,766,1256,177,1,1997,USA,R,"(4, 6]"
80000000,18318000,24868,0.282407407,964,750,1000,1202,97,2.388288288,1998,Other,G,"(4, 6]"
90000000,27356090,58752,1.726495726,21000,42,14000,1400,106,2.388288288,2015,USA,PG-13,"(4, 6]"
70000000,17473245,47612,0.416666667,995,14,2,2725.214819,106,1,2000,USA,PG-13,"(4, 6]"
86000000,15131330,25843,1.578125,941,949.3756281,563,94,94,2.388288288,2006,Other,PG,"(4, 6]"
40000000,19406406,7630,2.69047619,16719.61766,63,67,70,104,2.388288288,2009,Other,G,"(6, 8]"
52000000,1891821,16474,0.375415282,785,949.3756281,1000,519,102,2.388288288,2005,UK,PG-13,"(4, 6]"
80000000,23219748,84508,0.883116883,20000,545,795,246,105,2.388288288,2014,Other,PG-13,"(4, 6]"
58000000,170708996,610568,0.175064048,29000,2000,1000,1127,135,2.388288288,2001,USA,PG-13,"(8, 10]"
45000000,422783777,644348,0.283536585,17000,28,2000,1733,73,2.388288288,1994,USA,G,"(8, 10]"
78000000,92930005,204063,0.27486911,16719.61766,420,22000,12876,124,2.388288288,2002,Other,R,"(6, 8]"
100000000,67286731,67856,0.405797101,16719.61766,394,24000,11000,136,1,2004,USA,PG-13,"(6, 8]"
79000000,74158157,60370,0.590909091,16719.61766,221,14000,11553,91,2,2011,USA,PG,"(0, 4]"
76000000,127083765,191912,0.405405405,16719.61766,309,23000,1558,107,5,2003,USA,PG-13,"(4, 6]"
81200000,1339152,28276,1.859375,31000,54,12000,17000,108,1,2015,Other,PG,"(6, 8]"
75000000,323505540,24407,1.064516129,36000,11,1000,1649,87,2.388288288,2016,Other,PG,"(6, 8]"
78000000,66462600,141533,0.256997455,16719.61766,45,1000,1717,110,3,2003,USA,PG-13,"(4, 6]"
75000000,306124059,430055,0.216121495,16000,776,10000,2933,154,2.388288288,1996,USA,PG-13,"(6, 8]"
73000000,229074524,278362,0.320652174,16719.61766,14000,610,733,129,2.388288288,1997,USA,PG-13,"(6, 8]"
76000000,35286428,361767,0.308457711,17000,949.3756281,16000,448,109,2.388288288,2006,USA,R,"(6, 8]"
75000000,157299717,452928,0.206995004,16719.61766,949.3756281,20000,1269,104,2.388288288,2000,USA,PG-13,"(6, 8]"
75000000,134568845,299852,0.443197756,16719.61766,335,11000,11988,110,2.388288288,2008,USA,R,"(6, 8]"
75000000,134006721,259492,0.293975904,51000,949.3756281,12000,2904,136,1,1996,USA,R,"(6, 8]"
80000000,195329763,194249,0.648221344,16719.61766,107,835,831,115,2.388288288,2006,USA,PG,"(6, 8]"
75000000,120776832,266103,0.322368421,11000,88,11000,755,99,2,2004,USA,PG-13,"(6, 8]"
75000000,118823091,98693,0.546134663,16719.61766,163,719,599,117,9,2007,USA,PG,"(6, 8]"
50000000,41814863,28635,0.542207792,893,212,613,816,125,2.388288288,2004,USA,R,"(4, 6]"
75000000,97360069,36491,0.303030303,509,16,2000,1402,110,2.388288288,1999,USA,PG,"(4, 6]"
80000000,162001186,181443,0.575562701,12000,221,12000,15000,102,4,2010,USA,PG-13,"(4, 6]"
60000000,77032279,303864,0.253355705,16000,14000,15000,698,128,2.388288288,2004,USA,PG-13,"(6, 8]"
75000000,66636385,88451,0.930795848,16719.61766,949.3756281,22000,30000,102,1,2007,USA,R,"(6, 8]"
70000000,103338338,55901,0.479125249,16719.61766,386,912,1074,130,2.388288288,2006,USA,PG-13,"(6, 8]"
53000000,55808744,59435,0.498452012,16719.61766,473,12000,1680,118,4,2005,USA,PG-13,"(4, 6]"
70000000,43426961,93494,0.225888325,16719.61766,845,13000,1787,142,1,2003,USA,R,"(6, 8]"
75000000,45434443,175960,1.005555556,43000,949.3756281,15000,613,116,2,2015,USA,PG-13,"(6, 8]"
80000000,42044321,65668,0.362573099,16719.61766,274,11000,1102,131,2,2004,USA,PG-13,"(6, 8]"
75000000,73661010,71137,0.829694323,16719.61766,27,12000,1895,91,2.388288288,2006,USA,PG,"(6, 8]"
80000000,41523271,57038,0.505747126,16719.61766,272,13000,643,123,2,2001,USA,PG-13,"(6, 8]"
55000000,37600435,55350,0.294444444,16719.61766,109,919,552,134,3,1995,USA,PG-13,"(4, 6]"
75000000,39251128,31080,0.419354839,16719.61766,72,582,202,148,2,1999,USA,PG-13,"(6, 8]"
52000000,34636443,93790,0.527777778,16719.61766,17,87000,13759,113,2.388288288,2005,USA,R,"(6, 8]"
75000000,30013346,31293,0.519685039,648,41,11000,1523,116,2,2003,USA,PG-13,"(4, 6]"
75000000,5409517,14280,0.432748538,683,253,3000,1526,93,2.388288288,2001,USA,PG-13,"(4, 6]"
45000000,21009180,45815,0.513513514,1000,212,2000,1413,113,4,2004,USA,PG-13,"(6, 8]"
74000000,336029560,142403,1.12,70000,22,7000,5000,91,2.388288288,2015,USA,PG,"(6, 8]"
75000000,36976367,81611,0.394160584,16719.61766,272,548,485,134,3,1998,USA,PG-13,"(4, 6]"
73000000,107225164,27130,1.119047619,14000,6,22000,1415,97,2.388288288,2016,USA,PG,"(6, 8]"
70000000,70224196,59352,1.275362319,16719.61766,72,11000,1715,112,2.388288288,2008,USA,PG-13,"(4, 6]"
70000000,47456450,101386,0.809688581,16719.61766,532,3000,1099,110,1,2007,USA,R,"(6, 8]"
73000000,148213377,130776,0.375286041,16719.61766,285,8000,1989,122,5,2006,USA,PG-13,"(6, 8]"
72000000,112950721,33884,1.151898734,266,41,1000,1266,87,2.388288288,2001,USA,PG,"(4, 6]"
72000000,75600000,736638,0.123943662,17000,949.3756281,906,869,178,1,1995,USA,R,"(8, 10]"
72000000,27796042,45031,0.340425532,16719.61766,949.3756281,940,1571,152,1,2001,USA,PG,"(6, 8]"
72000000,32616869,34435,0.315028902,886,212,13000,1120,116,2.388288288,2001,USA,PG-13,"(4, 6]"
59660000,18947630,11798,0.709677419,2000,218,21,25,109,2.388288288,2004,Other,PG,"(6, 8]"
60000000,114195633,193770,0.130304543,16719.61766,949.3756281,3000,2882,108,2.388288288,2004,USA,PG-13,"(6, 8]"
71500000,144156464,74343,0.744897959,694,84,1000,1595,85,2.388288288,1998,USA,PG-13,"(4, 6]"
72000000,227965690,271592,0.089079229,16719.61766,949.3756281,710,771,106,2.388288288,2002,USA,PG-13,"(6, 8]"
150000000,436471036,314630,0.424430642,16719.61766,80,692,357,93,1,2004,USA,PG,"(6, 8]"
120000000,244052771,263853,0.438356164,16719.61766,487,1000,1612,117,2.388288288,2006,USA,G,"(6, 8]"
70000000,152149590,74274,0.403921569,16719.61766,949.3756281,8000,3995,116,2,1999,USA,PG,"(4, 6]"
70000000,141204016,142569,0.259158752,10000,357,14000,435,132,2.388288288,2002,USA,PG-13,"(4, 6]"
80000000,136448821,98989,0.5,1000,2000,960,1656,139,1,1996,USA,R,"(6, 8]"
75000000,120523073,885175,0.31827112,42000,16000,13000,22000,153,1,2009,USA,R,"(8, 10]"
70000000,119654900,182802,0.20661157,13000,14000,49000,13000,142,1,1991,USA,PG,"(6, 8]"
70000000,117541000,269858,0.449367089,16719.61766,212,13000,1558,124,2.388288288,1990,USA,R,"(6, 8]"
80000000,116643346,119807,0.423529412,16719.61766,69,10000,2000,117,1,2003,USA,PG-13,"(4, 6]"
70000000,42272747,78635,0.273076923,16719.61766,949.3756281,3000,1138,110,1,2006,USA,PG-13,"(4, 6]"
60000000,80281096,143628,0.192517537,16719.61766,545,886,1493,109,2.388288288,2004,USA,PG-13,"(4, 6]"
75000000,219613391,31649,1.091836735,2000,84,1000,2000,88,2.388288288,2009,USA,PG,"(4, 6]"
75000000,78120196,103241,0.190026954,5000,130,4000,1814,124,2.388288288,2002,USA,R,"(6, 8]"
70000000,98895417,203154,0.512893983,45000,845,18000,11992,119,3,2013,USA,R,"(6, 8]"
70000000,66257002,350698,0.287990196,26000,13000,12000,1883,125,2.388288288,2003,USA,PG-13,"(6, 8]"
66000000,79883359,116159,0.795081967,28000,14000,25000,19979,146,1,2011,USA,PG-13,"(6, 8]"
70000000,78031620,102248,0.920595533,34000,949.3756281,13000,13559,118,7,2014,USA,PG-13,"(6, 8]"
69500000,54222000,131217,0.215789474,16719.61766,949.3756281,2000,1288,171,2.388288288,1989,USA,PG-13,"(6, 8]"
70000000,52474616,84118,1.212244898,13000,949.3756281,903,609,136,2,2010,USA,PG-13,"(6, 8]"
70000000,55942830,138582,0.617021277,37000,28,3000,1115,92,1,2014,USA,PG-13,"(6, 8]"
70000000,38345403,212085,0.463414634,15000,905,15000,859,127,8,2007,UK,PG-13,"(6, 8]"
70000000,37901509,96385,0.638655462,16719.61766,218,11000,1091,136,1,1997,USA,PG-13,"(6, 8]"
70000000,48430355,43709,1.312056738,16719.61766,2000,17000,1244,111,2,2011,USA,PG-13,"(4, 6]"
70000000,30157016,39659,0.677248677,792,541,12000,789,116,2,2002,USA,PG-13,"(4, 6]"
70000000,33105600,41663,0.744680851,531,84,989,379,97,1,2002,USA,PG-13,"(4, 6]"
75000000,38509342,61995,1.011235955,33000,163,394,283,136,7,2012,USA,PG-13,"(4, 6]"
60000000,19076815,43651,0.571428571,997,40,13000,1194,125,2.388288288,2002,USA,R,"(6, 8]"
70000000,18990542,22264,0.522491349,584,323,1000,1231,98,3,2002,USA,R,"(0, 4]"
70000000,14294842,16761,0.332129964,391,8,349,622,91,1,2002,USA,R,"(0, 4]"
70000000,19819494,26893,0.626984127,815,13,11000,1588,97,2.388288288,1998,USA,R,"(4, 6]"
70000000,7097125,38983,1.260869565,11000,949.3756281,26000,627,133,1,2015,USA,R,"(4, 6]"
70000000,37760080,72868,0.318770227,16719.61766,14,11000,1582,106,2,2004,USA,PG,"(6, 8]"
50000000,25121291,177653,1.025089606,34000,101,13000,1585,115,1,2013,USA,R,"(6, 8]"
70000000,18821279,44891,0.772277228,12000,212,576,540,99,2.388288288,2014,USA,PG-13,"(4, 6]"
68000000,300523113,184637,0.588353414,29000,171,21000,27000,124,3,2010,USA,PG-13,"(4, 6]"
68000000,71069884,101899,0.316853933,16719.61766,949.3756281,22000,10580,124,2.388288288,2001,USA,R,"(6, 8]"
68000000,35324232,32224,0.64516129,617,29,584,317,105,1,1995,USA,R,"(4, 6]"
68000000,81257500,117739,1.222707424,30000,3000,14000,14000,125,2.388288288,2015,USA,R,"(6, 8]"
70000000,617840,52496,1.046511628,29000,448,614,785,141,2,2009,Other,R,"(6, 8]"
65000000,29655590,53970,0.287356322,16719.61766,18,1000,1631,121,4,1999,USA,PG-13,"(4, 6]"
36000000,45045037,103230,1.657342657,10000,101,966,1600,111,3,2011,USA,R,"(4, 6]"
68000000,28965197,133526,0.401151631,16719.61766,949.3756281,14000,1506,157,1,1999,USA,R,"(6, 8]"
70000000,39380442,174248,0.904942966,16719.61766,949.3756281,29000,284,128,1,2008,USA,R,"(6, 8]"
69000000,37516013,128629,1.129310345,98000,335,3000,3911,105,2.388288288,2012,USA,R,"(4, 6]"
66000000,83892374,85720,0.478114478,16719.61766,38,940,1571,121,2.388288288,1998,USA,PG-13,"(6, 8]"
35000000,5932060,29285,0.517241379,16719.61766,4,14000,506,102,2.388288288,2007,UK,PG-13,"(4, 6]"
66000000,43568507,136954,0.945086705,32000,76,3000,3464,132,1,2014,USA,PG-13,"(6, 8]"
68000000,33685268,75573,0.264350453,4000,759,11000,953,136,1,2003,USA,R,"(4, 6]"
65000000,182204440,197412,0.747222222,71000,14000,23000,1481,150,2.388288288,2012,USA,PG-13,"(6, 8]"
63000000,171383253,1217752,0.085847504,25000,949.3756281,18000,244,136,3,1999,USA,R,"(8, 10]"
62000000,172071312,208817,0.537162162,5000,2000,15000,1520,140,2.388288288,1995,USA,PG,"(6, 8]"
60000000,139225854,34561,0.689655172,1000,54,901,1632,104,2.388288288,2002,USA,G,"(4, 6]"
61000000,148775460,243834,0.577514793,144000,949.3756281,20000,24000,158,1,2012,USA,PG-13,"(6, 8]"
65000000,115731542,151812,0.275179856,16719.61766,949.3756281,15000,1537,119,2,1998,USA,PG,"(6, 8]"
65000000,100448498,272789,1.077192982,25000,480,21000,1051,95,3,2010,USA,R,"(6, 8]"
65000000,115603980,103589,0.917378917,35000,11000,769,1163,137,2.388288288,2014,USA,PG-13,"(6, 8]"
65000000,90454043,60165,0.518404908,16719.61766,16000,16000,911,130,1,2000,USA,PG-13,"(6, 8]"
50000000,70450000,77390,0.380952381,16719.61766,610,848,978,108,2,1996,USA,R,"(4, 6]"
60000000,69688384,34473,0.618705036,16719.61766,226,13000,1295,104,1,2000,USA,PG,"(6, 8]"
63000000,70236496,67395,0.429078014,16719.61766,949.3756281,12000,1625,129,2.388288288,2006,USA,PG-13,"(4, 6]"
65000000,63695760,61490,0.534090909,16719.61766,179,8000,4403,117,1,2003,USA,PG-13,"(6, 8]"
65000000,85911262,24735,0.82629108,16000,87,2000,1929,118,6,2014,USA,PG,"(4, 6]"
50100000,53846915,149337,1.262443439,23000,43,10000,1329,105,2.388288288,2015,USA,R,"(6, 8]"
65000000,54758461,147641,1.012605042,18000,368,27000,1520,103,3,2012,USA,PG-13,"(6, 8]"
65000000,38966057,23940,0.74522293,688,949.3756281,509,527,143,2.388288288,1998,Other,R,"(6, 8]"
65000000,42345531,104831,0.56501182,32000,545,14000,1974,96,2.388288288,2012,Other,R,"(4, 6]"
65000000,28045540,67707,0.673267327,16719.61766,4000,17000,14539,101,2.388288288,2005,USA,PG,"(6, 8]"
63000000,37023395,1347461,0.106132075,48000,21000,11000,1420,151,2,1999,USA,R,"(8, 10]"
65000000,43532294,46951,0.548571429,16719.61766,368,11000,912,131,2.388288288,2006,USA,PG,"(6, 8]"
70000000,17218080,43376,0.240963855,16719.61766,36,13000,1327,100,2.388288288,1991,USA,R,"(4, 6]"
65000000,10014234,8560,0.869565217,177,949.3756281,975,1415,105,1,2000,Other,R,"(4, 6]"
65000000,19059018,65709,1.587628866,15000,72,623,1161,92,2.388288288,2014,Other,PG-13,"(4, 6]"
50000000,1987287,25474,0.920289855,16719.61766,2000,268,110,130,2.388288288,2005,UK,PG-13,"(6, 8]"
43000000,24407944,71202,0.515789474,16719.61766,38,3000,2000,100,2.388288288,2005,Other,PG-13,"(4, 6]"
65000000,13750556,111102,1.418410042,32000,436,23000,19000,102,3,2014,USA,R,"(6, 8]"
64000000,31054924,17025,0.331034483,295,521,11000,1970,133,1,1999,USA,R,"(4, 6]"
55000000,43247140,134625,1.362264151,40000,175,963,801,121,2.388288288,2015,UK,PG-13,"(6, 8]"
50000000,2208939,190490,0.468879668,26000,670,177,43,147,2.388288288,2006,Other,R,"(6, 8]"
63000000,213079163,162909,0.244025157,16719.61766,116,645,1003,94,2,2002,USA,PG-13,"(6, 8]"
