budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
90000000,250147615,403014,0.605536332,16719.61766,188,10000,1428,98,2.388288288,1997,USA,PG-13,"(6, 8]"
90000000,245823397,385871,0.370873786,16719.61766,487,15000,1967,82,2,1999,USA,G,"(6, 8]"
100000000,81557479,149947,0.969325153,18000,12000,18000,4000,98,1,2010,USA,PG-13,"(6, 8]"
90000000,226138454,160440,0.322335025,16719.61766,420,191,306,90,2,2001,USA,PG-13,"(6, 8]"
100000000,155370362,98403,0.270863836,16719.61766,949.3756281,11000,1195,130,2.388288288,2000,USA,PG-13,"(6, 8]"
100000000,124870275,152601,1.224358974,16719.61766,97,622,582,90,1,2009,USA,PG,"(6, 8]"
90000000,196573705,166791,1.424242424,16719.61766,107,835,373,94,2.388288288,2009,USA,PG,"(6, 8]"
92000000,125305545,145350,0.281493002,16719.61766,368,13000,1466,94,2.388288288,2000,USA,PG-13,"(4, 6]"
90000000,132373442,873649,0.171372931,29000,17000,29000,14000,151,2.388288288,2006,USA,R,"(8, 10]"
90000000,120618403,171792,0.644144144,12000,7,2000,984,88,2.388288288,1998,USA,G,"(6, 8]"
90000000,100012500,299258,0.427745665,16719.61766,323,13000,1048,128,1,1995,USA,R,"(6, 8]"
90000000,209019489,477300,0.668276973,20000,949.3756281,21000,1706,128,3,2009,USA,PG-13,"(6, 8]"
120000000,84037039,72591,0.505190311,16719.61766,21,12000,1305,95,2.388288288,2001,USA,PG,"(6, 8]"
90000000,85884815,9418,1.320754717,16719.61766,12,35000,2000,92,2.388288288,2015,USA,PG,"(4, 6]"
75000000,83077470,183247,0.611363636,16719.61766,949.3756281,10000,1919,121,2.388288288,2008,USA,PG-13,"(6, 8]"
90000000,100018837,156348,0.521052632,16719.61766,221,11000,1103,113,2.388288288,2008,USA,PG-13,"(4, 6]"
90000000,75817994,32049,0.681564246,988,50,691,1010,88,2.388288288,2003,USA,PG,"(4, 6]"
95000000,73209340,101834,0.286624204,16719.61766,719,833,1047,119,2.388288288,2000,USA,R,"(4, 6]"
80000000,72515360,86152,0.552311436,16719.61766,521,591,498,128,1,2005,UK,PG-13,"(6, 8]"
90000000,68558662,86627,0.897058824,28000,87,8000,1874,106,2.388288288,2013,USA,PG,"(4, 6]"
95000000,65653758,102747,0.496835443,16719.61766,101,18000,14000,117,1,2003,USA,PG-13,"(4, 6]"
68000000,61355436,52136,0.347826087,16719.61766,176,192,201,116,2.388288288,1997,USA,PG-13,"(6, 8]"
90000000,143618384,165333,1.290322581,19000,107,11000,910,96,2.388288288,2011,USA,G,"(6, 8]"
100000000,58220776,87785,0.256906077,16719.61766,949.3756281,49000,1957,132,2.388288288,1999,USA,PG,"(6, 8]"
90000000,47474112,58227,0.464088398,2000,81,3000,1255,104,2.388288288,1997,USA,PG-13,"(4, 6]"
86000000,42877165,45602,0.578947368,979,79,11000,13000,111,2.388288288,1997,USA,R,"(6, 8]"
100000000,35168677,49311,0.489208633,16719.61766,949.3756281,14000,725,138,1,2002,UK,PG-13,"(6, 8]"
20000000,37567440,113065,0.492581602,16719.61766,468,919,874,129,2.388288288,1982,USA,R,"(6, 8]"
87000000,120147445,57661,0.384615385,16719.61766,378,12000,1546,140,2.388288288,2003,USA,PG-13,"(6, 8]"
100000000,197992827,132501,0.375912409,16719.61766,750,49000,20971,108,2.388288288,2006,USA,PG,"(6, 8]"
75000000,176049130,348232,0.296526055,16719.61766,521,13000,934,108,1,2004,USA,PG-13,"(6, 8]"
85000000,172620724,146134,0.361323155,16719.61766,249,11000,10936,124,1,1997,USA,R,"(6, 8]"
85000000,148313048,164148,1.523809524,28000,266,12000,22000,91,2,2012,USA,PG,"(6, 8]"
85000000,127706877,142496,0.556390977,16719.61766,36,283,260,107,2,2007,USA,PG,"(6, 8]"
75000000,78009155,110073,1.216494845,16719.61766,420,2000,1441,104,5,2011,USA,PG-13,"(6, 8]"
85000000,63224849,182757,0.32505176,19000,278,14000,3213,138,3,2006,USA,PG-13,"(6, 8]"
90000000,111544445,188116,0.195180723,16719.61766,12000,10000,1279,140,4,1998,USA,R,"(6, 8]"
85000000,112703470,69860,0.873831776,16719.61766,278,11000,2963,120,2,2009,USA,R,"(6, 8]"
85000000,117144465,256928,0.826388889,16719.61766,949.3756281,14000,24000,122,3,2007,USA,PG-13,"(6, 8]"
85000000,84303558,65270,1.07,863,28,4000,1274,83,1,2006,USA,PG,"(6, 8]"
70000000,50016394,106528,0.311284047,16719.61766,323,670,772,130,1,1993,USA,PG-13,"(6, 8]"
85000000,62494975,179500,0.417989418,16719.61766,681,584,386,104,5,2006,USA,PG-13,"(4, 6]"
90000000,44606335,169023,0.13940256,10000,102,12000,11551,178,2.388288288,1998,USA,PG-13,"(6, 8]"
85000000,40048332,61417,0.398230088,941,99,672,346,108,1,2002,USA,R,"(4, 6]"
60000000,31494270,273921,0.752873563,36000,1000,10000,1719,112,2.388288288,2010,USA,PG-13,"(6, 8]"
60000000,31111260,77029,0.319742489,16719.61766,36,894,451,135,2.388288288,2003,USA,PG-13,"(4, 6]"
65000000,123307945,39391,0.549707602,374,88,611,1163,109,1,2000,USA,PG-13,"(4, 6]"
70000000,137340146,246492,0.252554745,7000,153,11000,1233,107,1,2006,USA,PG-13,"(6, 8]"
85000000,43575716,10233,1.444444444,16719.61766,62,975,1375,82,2.388288288,2010,USA,PG,"(4, 6]"
85000000,75754670,208422,1.00877193,3000,949.3756281,3000,329,120,2.388288288,2008,USA,PG-13,"(6, 8]"
82000000,34543701,100001,0.588235294,16719.61766,55,3000,1931,123,1,2000,USA,PG-13,"(4, 6]"
81000000,242589580,296904,0.316225166,16719.61766,293,11000,8000,101,1,2003,USA,PG-13,"(6, 8]"
80000000,180965237,300542,0.407407407,16719.61766,949.3756281,10000,1898,110,2.388288288,1996,USA,PG-13,"(6, 8]"
78000000,407999255,701607,0.343542624,140000,378,34000,14575,142,2.388288288,2012,USA,PG-13,"(6, 8]"
80000000,254455986,375879,0.952736318,56000,480,14000,1131,102,2.388288288,2011,USA,R,"(6, 8]"
80000000,162831698,215255,0.250819672,16719.61766,13000,920,1201,126,2.388288288,1992,USA,PG-13,"(6, 8]"
80000000,155019340,127345,0.664,16719.61766,12,13000,7925,83,1,2006,USA,PG,"(6, 8]"
80000000,145771527,117212,0.490463215,16719.61766,255,1000,976,85,2.388288288,2002,USA,PG,"(6, 8]"
75000000,140459099,135601,0.253549696,16719.61766,75,11000,7000,120,2.388288288,1998,USA,PG-13,"(6, 8]"
84000000,53215979,125036,1.141463415,22000,23,13000,12110,116,7,2013,USA,PG-13,"(6, 8]"
82000000,158115031,130070,0.424050633,16719.61766,88,11000,858,113,11,2005,USA,PG-13,"(6, 8]"
75000000,133103929,22838,1.625,16719.61766,31,1000,1733,87,2.388288288,2011,USA,G,"(4, 6]"
80000000,133668525,107817,0.545098039,14000,221,12000,22000,101,4,2013,USA,PG-13,"(4, 6]"
80000000,130313314,168172,0.697368421,16719.61766,88,13000,23000,110,1,2008,USA,PG-13,"(6, 8]"
80000000,124590960,91092,0.360696517,16719.61766,278,18000,4343,128,1,2003,USA,PG-13,"(6, 8]"
80000000,127968405,786092,0.508298755,53000,17000,29000,386,138,2.388288288,2010,USA,R,"(8, 10]"
80000000,120136047,48500,1.137096774,16719.61766,91,4000,3982,88,2,2008,Other,PG-13,"(4, 6]"
80000000,112225777,283967,0.289719626,11000,610,12000,1805,138,2.388288288,1997,USA,R,"(6, 8]"
80000000,109993847,72326,1.24137931,16719.61766,163,11000,1364,99,2.388288288,2008,USA,PG,"(6, 8]"
80000000,104054514,200359,0.223984143,16719.61766,949.3756281,15000,1818,117,2.388288288,2002,USA,R,"(6, 8]"
80000000,101111837,150764,0.676100629,16719.61766,154,3000,1897,118,3,2008,USA,PG-13,"(6, 8]"
79000000,95632614,118483,0.293768546,16719.61766,333,22000,36000,154,3,2003,USA,R,"(6, 8]"
80000000,94822707,227072,0.580357143,20000,117,18000,25000,118,2.388288288,2010,USA,R,"(6, 8]"
80000000,92969824,63625,0.828125,16719.61766,10,49000,729,90,1,1997,USA,PG,"(4, 6]"
80000000,91188905,58184,0.207453416,16719.61766,101,14000,1873,113,2.388288288,1999,USA,PG-13,"(4, 6]"
65000000,82226474,65499,0.346698113,16719.61766,189,1000,215,93,2.388288288,2006,USA,PG,"(4, 6]"
80000000,79363785,139423,0.395415473,16719.61766,301,18000,4071,104,2.388288288,2008,USA,PG-13,"(4, 6]"
75000000,76081498,76099,0.49382716,16719.61766,503,8000,204,135,1,1997,USA,R,"(6, 8]"
68000000,85707116,303185,0.579172611,82000,452,11000,8697,134,4,2014,USA,R,"(6, 8]"
70000000,74329966,60910,0.591463415,16719.61766,425,11000,1040,98,2,1998,USA,PG-13,"(4, 6]"
80000000,100169068,16385,1.43,16719.61766,40,3000,1017,80,2.388288288,2010,USA,PG,"(4, 6]"
80000000,73215310,44143,0.490740741,4000,21,13000,998,83,2.388288288,2002,USA,G,"(6, 8]"
80000000,80360866,44662,1.401574803,16719.61766,153,3000,1269,102,1,2011,USA,PG,"(4, 6]"
80000000,69102910,58402,0.275675676,16719.61766,81,10000,1309,130,2.388288288,1998,USA,PG-13,"(4, 6]"
80000000,65948711,86422,0.575757576,16719.61766,438,18000,1502,129,1,2004,USA,R,"(6, 8]"
80000000,169692572,56501,1.567010309,16000,266,12000,11859,89,2.388288288,2015,USA,PG,"(6, 8]"
80000000,60507228,27543,0.693548387,607,11,340,305,74,2.388288288,1999,USA,G,"(6, 8]"
80000000,56684819,103787,0.201626016,3000,25,891,741,96,2.388288288,2002,USA,PG-13,"(4, 6]"
90000000,50628009,22955,0.397727273,16719.61766,31,9000,868,114,2.388288288,1998,USA,PG,"(4, 6]"
80000000,69772969,155532,0.305709024,16719.61766,57,20000,3820,99,4,2001,USA,R,"(6, 8]"
75000000,45356386,71574,0.56147541,951,258,2000,440,129,1,2005,USA,PG,"(4, 6]"
85000000,55350897,83560,0.195476575,32000,25,49000,577,113,1,1998,USA,PG-13,"(6, 8]"
88000000,37899638,98472,0.473577236,16719.61766,949.3756281,13000,13871,118,2,2005,USA,PG-13,"(4, 6]"
70000000,37754208,172217,0.325925926,16719.61766,13000,20000,1503,106,3,1996,USA,PG-13,"(6, 8]"
80000000,38542418,151424,1.023809524,16719.61766,84,13000,2000,89,5,2009,USA,PG-13,"(6, 8]"
80000000,34566746,45231,0.514285714,16719.61766,79,981,457,145,1,2000,USA,PG-13,"(6, 8]"
80000000,32885565,53132,0.603960396,16719.61766,357,13000,10366,114,2.388288288,1996,USA,PG-13,"(4, 6]"
80000000,36073232,8913,1.712121212,16719.61766,43,882,606,87,2.388288288,2013,USA,PG,"(4, 6]"
44000000,21471685,65464,0.133027523,16719.61766,64,743,158,119,2.388288288,2000,USA,PG-13,"(0, 4]"
80000000,20950820,24183,0.63125,665,287,3000,1434,91,4,2003,Other,PG,"(4, 6]"
80000000,19673424,37446,0.88362069,16719.61766,252,529,78,118,4,2009,USA,PG-13,"(4, 6]"
80000000,19480739,53057,0.269146608,16719.61766,503,23000,18982,116,2.388288288,2003,USA,PG-13,"(4, 6]"
80000000,17593391,56403,0.210106383,16719.61766,949.3756281,766,1256,177,1,1997,USA,R,"(4, 6]"
90000000,27356090,58752,1.726495726,21000,42,14000,1400,106,2.388288288,2015,USA,PG-13,"(4, 6]"
86000000,15131330,25843,1.578125,941,949.3756281,563,94,94,2.388288288,2006,Other,PG,"(4, 6]"
40000000,19406406,7630,2.69047619,16719.61766,63,67,70,104,2.388288288,2009,Other,G,"(6, 8]"
80000000,23219748,84508,0.883116883,20000,545,795,246,105,2.388288288,2014,Other,PG-13,"(4, 6]"
79000000,103812241,67296,1.338345865,16719.61766,62,14000,12722,94,3,2012,USA,PG,"(4, 6]"
100000000,67286731,67856,0.405797101,16719.61766,394,24000,11000,136,1,2004,USA,PG-13,"(6, 8]"
76000000,127083765,191912,0.405405405,16719.61766,309,23000,1558,107,5,2003,USA,PG-13,"(4, 6]"
81200000,1339152,28276,1.859375,31000,54,12000,17000,108,1,2015,Other,PG,"(6, 8]"
80000000,15071514,65037,0.84981685,16719.61766,101,1000,749,99,2,2007,USA,PG-13,"(4, 6]"
76000000,26000610,16611,0.248730964,413,5,22000,1924,92,2.388288288,2000,USA,PG,"(4, 6]"
75000000,323505540,24407,1.064516129,36000,11,1000,1649,87,2.388288288,2016,Other,PG,"(6, 8]"
76000000,368049635,286877,1.077464789,56000,275,7000,3000,98,2.388288288,2013,USA,PG,"(6, 8]"
73000000,229074524,278362,0.320652174,16719.61766,14000,610,733,129,2.388288288,1997,USA,PG-13,"(6, 8]"
76000000,35286428,361767,0.308457711,17000,949.3756281,16000,448,109,2.388288288,2006,USA,R,"(6, 8]"
75000000,157299717,452928,0.206995004,16719.61766,949.3756281,20000,1269,104,2.388288288,2000,USA,PG-13,"(6, 8]"
75000000,134568845,299852,0.443197756,16719.61766,335,11000,11988,110,2.388288288,2008,USA,R,"(6, 8]"
80000000,195329763,194249,0.648221344,16719.61766,107,835,831,115,2.388288288,2006,USA,PG,"(6, 8]"
75000000,120776832,266103,0.322368421,11000,88,11000,755,99,2,2004,USA,PG-13,"(6, 8]"
75000000,118823091,98693,0.546134663,16719.61766,163,719,599,117,9,2007,USA,PG,"(6, 8]"
50000000,41814863,28635,0.542207792,893,212,613,816,125,2.388288288,2004,USA,R,"(4, 6]"
75000000,97360069,36491,0.303030303,509,16,2000,1402,110,2.388288288,1999,USA,PG,"(4, 6]"
35000000,73023275,16271,1.877192982,1000,87,3000,1022,100,4,2009,USA,PG,"(4, 6]"
75000000,160762022,132415,0.496527778,16719.61766,10,22000,28000,90,2.388288288,2004,USA,PG,"(4, 6]"
70000000,103338338,55901,0.479125249,16719.61766,386,912,1074,130,2.388288288,2006,USA,PG-13,"(6, 8]"
70000000,43426961,93494,0.225888325,16719.61766,845,13000,1787,142,1,2003,USA,R,"(6, 8]"
75000000,45434443,175960,1.005555556,43000,949.3756281,15000,613,116,2,2015,USA,PG-13,"(6, 8]"
80000000,42044321,65668,0.362573099,16719.61766,274,11000,1102,131,2,2004,USA,PG-13,"(6, 8]"
80000000,41523271,57038,0.505747126,16719.61766,272,13000,643,123,2,2001,USA,PG-13,"(6, 8]"
55000000,37600435,55350,0.294444444,16719.61766,109,919,552,134,3,1995,USA,PG-13,"(4, 6]"
75000000,39251128,31080,0.419354839,16719.61766,72,582,202,148,2,1999,USA,PG-13,"(6, 8]"
52000000,34636443,93790,0.527777778,16719.61766,17,87000,13759,113,2.388288288,2005,USA,R,"(6, 8]"
75000000,30013346,31293,0.519685039,648,41,11000,1523,116,2,2003,USA,PG-13,"(4, 6]"
75000000,14567883,44248,0.179624665,16719.61766,545,933,1255,99,1,1998,UK,R,"(4, 6]"
75000000,5409517,14280,0.432748538,683,253,3000,1526,93,2.388288288,2001,USA,PG-13,"(4, 6]"
75000000,94999143,245152,0.21875,16719.61766,949.3756281,18000,13963,106,2.388288288,2000,USA,PG-13,"(6, 8]"
74000000,336029560,142403,1.12,70000,22,7000,5000,91,2.388288288,2015,USA,PG,"(6, 8]"
82000000,36381716,197584,0.473856209,42000,949.3756281,4000,2826,128,4,2011,USA,PG-13,"(6, 8]"
69000000,55585389,64121,0.485477178,880,949.3756281,12000,1551,98,1,1998,USA,R,"(4, 6]"
75000000,36976367,81611,0.394160584,16719.61766,272,548,485,134,3,1998,USA,PG-13,"(4, 6]"
73000000,107225164,27130,1.119047619,14000,6,22000,1415,97,2.388288288,2016,USA,PG,"(6, 8]"
70000000,70224196,59352,1.275362319,16719.61766,72,11000,1715,112,2.388288288,2008,USA,PG-13,"(4, 6]"
70000000,47456450,101386,0.809688581,16719.61766,532,3000,1099,110,1,2007,USA,R,"(6, 8]"
72000000,112950721,33884,1.151898734,266,41,1000,1266,87,2.388288288,2001,USA,PG,"(4, 6]"
70000000,62647540,143525,0.398782344,16719.61766,949.3756281,15000,593,125,2.388288288,2005,Other,R,"(6, 8]"
75000000,183132370,259083,0.391874181,16719.61766,30,745,873,87,2.388288288,2007,USA,PG-13,"(6, 8]"
72000000,27796042,45031,0.340425532,16719.61766,949.3756281,940,1571,152,1,2001,USA,PG,"(6, 8]"
72000000,32616869,34435,0.315028902,886,212,13000,1120,116,2.388288288,2001,USA,PG-13,"(4, 6]"
59660000,18947630,11798,0.709677419,2000,218,21,25,109,2.388288288,2004,Other,PG,"(6, 8]"
72000000,227965690,271592,0.089079229,16719.61766,949.3756281,710,771,106,2.388288288,2002,USA,PG-13,"(6, 8]"
70000000,141204016,142569,0.259158752,10000,357,14000,435,132,2.388288288,2002,USA,PG-13,"(4, 6]"
70000000,117541000,269858,0.449367089,16719.61766,212,13000,1558,124,2.388288288,1990,USA,R,"(6, 8]"
80000000,116643346,119807,0.423529412,16719.61766,69,10000,2000,117,1,2003,USA,PG-13,"(4, 6]"
68000000,100614858,206776,0.122596154,16719.61766,488,10000,1343,141,1,2001,USA,R,"(6, 8]"
70000000,42272747,78635,0.273076923,16719.61766,949.3756281,3000,1138,110,1,2006,USA,PG-13,"(4, 6]"
75000000,219613391,31649,1.091836735,2000,84,1000,2000,88,2.388288288,2009,USA,PG,"(4, 6]"
70000000,98895417,203154,0.512893983,45000,845,18000,11992,119,3,2013,USA,R,"(6, 8]"
58000000,70117571,56741,0.310679612,1000,906,1000,1654,103,2.388288288,1998,USA,PG,"(6, 8]"
70000000,83552429,154955,0.44375,25000,473,833,1161,116,2.388288288,2011,USA,PG-13,"(4, 6]"
70000000,66257002,350698,0.287990196,26000,13000,12000,1883,125,2.388288288,2003,USA,PG-13,"(6, 8]"
70000000,65012000,43559,0.430656934,16719.61766,949.3756281,443,461,125,1,1994,USA,R,"(6, 8]"
66000000,79883359,116159,0.795081967,28000,14000,25000,19979,146,1,2011,USA,PG-13,"(6, 8]"
69500000,54222000,131217,0.215789474,16719.61766,949.3756281,2000,1288,171,2.388288288,1989,USA,PG-13,"(6, 8]"
70000000,52474616,84118,1.212244898,13000,949.3756281,903,609,136,2,2010,USA,PG-13,"(6, 8]"
70000000,40932372,58023,0.427046263,16719.61766,380,18000,13774,116,2.388288288,1998,USA,R,"(6, 8]"
70000000,38345403,212085,0.463414634,15000,905,15000,859,127,8,2007,UK,PG-13,"(6, 8]"
70000000,37901509,96385,0.638655462,16719.61766,218,11000,1091,136,1,1997,USA,PG-13,"(6, 8]"
70000000,48430355,43709,1.312056738,16719.61766,2000,17000,1244,111,2,2011,USA,PG-13,"(4, 6]"
70000000,30157016,39659,0.677248677,792,541,12000,789,116,2,2002,USA,PG-13,"(4, 6]"
60000000,28031250,88146,0.291154791,16719.61766,43,12000,1037,113,2.388288288,2005,UK,R,"(4, 6]"
70000000,33105600,41663,0.744680851,531,84,989,379,97,1,2002,USA,PG-13,"(4, 6]"
70000000,62321039,117096,0.89298893,24000,24,5000,651,88,1,2012,USA,R,"(6, 8]"
75000000,38509342,61995,1.011235955,33000,163,394,283,136,7,2012,USA,PG-13,"(4, 6]"
60000000,19076815,43651,0.571428571,997,40,13000,1194,125,2.388288288,2002,USA,R,"(6, 8]"
35000000,25093607,105556,1.203821656,17000,5,26000,22748,116,2,2011,UK,R,"(6, 8]"
70000000,18990542,22264,0.522491349,584,323,1000,1231,98,3,2002,USA,R,"(0, 4]"
70000000,14294842,16761,0.332129964,391,8,349,622,91,1,2002,USA,R,"(0, 4]"
70000000,19819494,26893,0.626984127,815,13,11000,1588,97,2.388288288,1998,USA,R,"(4, 6]"
70000000,13596911,25572,0.658536585,2000,101,2000,952,95,2.388288288,2001,USA,PG,"(6, 8]"
70000000,8460990,5116,0.944444444,5000,6,2000,1854,88,1,2013,USA,PG,"(4, 6]"
70000000,7097125,38983,1.260869565,11000,949.3756281,26000,627,133,1,2015,USA,R,"(4, 6]"
70000000,37760080,72868,0.318770227,16719.61766,14,11000,1582,106,2,2004,USA,PG,"(6, 8]"
70000000,5851188,31124,0.50798722,764,105,844,975,116,1,2006,UK,R,"(4, 6]"
50000000,25121291,177653,1.025089606,34000,101,13000,1585,115,1,2013,USA,R,"(6, 8]"
70000000,18821279,44891,0.772277228,12000,212,576,540,99,2.388288288,2014,USA,PG-13,"(4, 6]"
68000000,118471320,86504,0.309859155,16719.61766,31,11000,1152,124,2.388288288,2002,USA,PG-13,"(6, 8]"
69000000,251501645,385943,1.027027027,31000,275,7000,2975,87,2.388288288,2010,USA,PG,"(6, 8]"
68000000,81257500,117739,1.222707424,30000,3000,14000,14000,125,2.388288288,2015,USA,R,"(6, 8]"
70000000,617840,52496,1.046511628,29000,448,614,785,141,2,2009,Other,R,"(6, 8]"
36000000,45045037,103230,1.657342657,10000,101,966,1600,111,3,2011,USA,R,"(4, 6]"
70000000,39380442,174248,0.904942966,16719.61766,949.3756281,29000,284,128,1,2008,USA,R,"(6, 8]"
69000000,37516013,128629,1.129310345,98000,335,3000,3911,105,2.388288288,2012,USA,R,"(4, 6]"
66000000,87704396,88132,0.503649635,16719.61766,36,537,659,113,1,1999,USA,PG-13,"(6, 8]"
66000000,83892374,85720,0.478114478,16719.61766,38,940,1571,121,2.388288288,1998,USA,PG-13,"(6, 8]"
35000000,5932060,29285,0.517241379,16719.61766,4,14000,506,102,2.388288288,2007,UK,PG-13,"(4, 6]"
66000000,43568507,136954,0.945086705,32000,76,3000,3464,132,1,2014,USA,PG-13,"(6, 8]"
70000000,182805123,158864,0.37721519,16719.61766,278,2000,1867,127,1,2000,USA,PG-13,"(6, 8]"
65000000,182204440,197412,0.747222222,71000,14000,23000,1481,150,2.388288288,2012,USA,PG-13,"(6, 8]"
63000000,171383253,1217752,0.085847504,25000,949.3756281,18000,244,136,3,1999,USA,R,"(8, 10]"
62000000,172071312,208817,0.537162162,5000,2000,15000,1520,140,2.388288288,1995,USA,PG,"(6, 8]"
61000000,148775460,243834,0.577514793,144000,949.3756281,20000,24000,158,1,2012,USA,PG-13,"(6, 8]"
65000000,93771072,135404,0.490566038,16719.61766,258,12000,268,136,2.388288288,1998,USA,PG-13,"(6, 8]"
65000000,100448498,272789,1.077192982,25000,480,21000,1051,95,3,2010,USA,R,"(6, 8]"
65000000,115603980,103589,0.917378917,35000,11000,769,1163,137,2.388288288,2014,USA,PG-13,"(6, 8]"
65000000,90454043,60165,0.518404908,16719.61766,16000,16000,911,130,1,2000,USA,PG-13,"(6, 8]"
70000000,84049211,96096,0.430232558,16719.61766,212,13000,1099,124,1,1993,USA,R,"(6, 8]"
50000000,70450000,77390,0.380952381,16719.61766,610,848,978,108,2,1996,USA,R,"(4, 6]"
60000000,69688384,34473,0.618705036,16719.61766,226,13000,1295,104,1,2000,USA,PG,"(6, 8]"
65000000,63695760,61490,0.534090909,16719.61766,179,8000,4403,117,1,2003,USA,PG-13,"(6, 8]"
65000000,59617068,213863,1.009677419,59000,119,600,520,99,2.388288288,2012,USA,R,"(6, 8]"
65000000,55637680,227071,0.186666667,10000,949.3756281,10000,1101,159,1,1999,UK,R,"(6, 8]"
50100000,53846915,149337,1.262443439,23000,43,10000,1329,105,2.388288288,2015,USA,R,"(6, 8]"
45000000,36064910,166610,1.090047393,16719.61766,545,26000,1677,111,4,2008,USA,R,"(6, 8]"
65000000,33328051,60508,0.329824561,4000,212,394,643,121,2,1996,USA,R,"(6, 8]"
65000000,28045540,67707,0.673267327,16719.61766,4000,17000,14539,101,2.388288288,2005,USA,PG,"(6, 8]"
63000000,37023395,1347461,0.106132075,48000,21000,11000,1420,151,2,1999,USA,R,"(8, 10]"
65000000,43532294,46951,0.548571429,16719.61766,368,11000,912,131,2.388288288,2006,USA,PG,"(6, 8]"
70000000,17218080,43376,0.240963855,16719.61766,36,13000,1327,100,2.388288288,1991,USA,R,"(4, 6]"
65000000,19059018,65709,1.587628866,15000,72,623,1161,92,2.388288288,2014,Other,PG-13,"(4, 6]"
